"","gene_id","SYMBOL","coding_length","DESCRIPTION","GENEBIOTYPE","SEQCOORDSYSTEM","ENTREZID","WT_0H_DNA2","WT_120H_DNA2","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000015806","ENSMUSG00000015806","Qdpr",1788,"quinoid dihydropteridine reductase [Source:MGI Symbol;Acc:MGI:97836]","protein_coding","chromosome","110391",11.9450721635753,9.3193813922901,-0.403737703162905,4.2738503203111,6.65262971562609,0.0218092208444212,0.0462967105807329
"ENSMUSG00000035759","ENSMUSG00000035759","Bbs10",3049,"Bardet-Biedl syndrome 10 (human) [Source:MGI Symbol;Acc:MGI:1919019]","protein_coding","chromosome","71769",1.80709746797521,0.948822020299263,-0.97482778975999,2.15752081373826,6.65139937952837,0.0218193404208395,0.0463113568377382
"ENSMUSG00000026885","ENSMUSG00000026885","Ttll11",4024,"tubulin tyrosine ligase-like family, member 11 [Source:MGI Symbol;Acc:MGI:1921660]","protein_coding","chromosome","74410",0.457168562944375,0.171327778345041,-1.45288777987442,0.565704191680588,6.64571371303128,0.0218661763071911,0.0464039173159247
"ENSMUSG00000041703","ENSMUSG00000041703","Zic5",4889,"zinc finger protein of the cerebellum 5 [Source:MGI Symbol;Acc:MGI:1929518]","protein_coding","chromosome","65100",0.707298533999527,0.283133572347605,-1.37197227487341,1.40642760273317,6.65944797005309,0.021937296005431,0.0465468545866144
"ENSMUSG00000033453","ENSMUSG00000033453","Adamts15",10363,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 [Source:MGI Symbol;Acc:MGI:2449569]","protein_coding","chromosome","235130",0.208262001996085,0.0828324309246444,-1.35720698211221,0.798711341083639,6.63678014952821,0.0219400032848463,0.0465468545866144
"ENSMUSG00000007411","ENSMUSG00000007411","Mark3",9700,"MAP/microtubule affinity regulating kinase 3 [Source:MGI Symbol;Acc:MGI:1341865]","protein_coding","chromosome","17169",7.40086358848602,9.18796525168461,0.263862487198273,6.33348731199904,6.63557695441827,0.0219499686278505,0.0465611281424404
"ENSMUSG00000103662","ENSMUSG00000103662","Gm34294",4263,"predicted gene, 34294 [Source:MGI Symbol;Acc:MGI:5593453]","TEC","chromosome","108168820",0.479391982398467,0.193527418279677,-1.34878597271346,0.724693392198493,6.63027328802507,0.0219939585148315,0.0466475610323413
"ENSMUSG00000000416","ENSMUSG00000000416","Cttnbp2",8829,"cortactin binding protein 2 [Source:MGI Symbol;Acc:MGI:1353467]","protein_coding","chromosome","30785",2.99861737254851,3.99032092001372,0.358981378675758,4.95612138640047,6.62675707150406,0.0220231793935354,0.046702649076648
"ENSMUSG00000105509","ENSMUSG00000105509","C130013H08Rik",3692,"RIKEN cDNA C130013H08 gene [Source:MGI Symbol;Acc:MGI:3697343]","lncRNA","chromosome","100327264",0.157165657935223,0.446276169219007,1.44807599868143,0.362530472106891,6.62503480353988,0.0220375084638062,0.0467261457653635
"ENSMUSG00000050035","ENSMUSG00000050035","Fhl4",3554,"four and a half LIM domains 4 [Source:MGI Symbol;Acc:MGI:1338765]","protein_coding","chromosome","14202",0.428603547773108,0.152653026966919,-1.55218217928287,0.32657817552399,6.62131151284716,0.0220685228925426,0.0467850082901751
"ENSMUSG00000045257","ENSMUSG00000045257","Morn2",656,"MORN repeat containing 2 [Source:MGI Symbol;Acc:MGI:2674071]","protein_coding","chromosome","378462",7.97247200465688,4.73158042667678,-0.799689676246293,2.13954940625959,6.61658629381391,0.0221079563626662,0.0468616991021173
"ENSMUSG00000064351","ENSMUSG00000064351","mt-Co1",1545,"mitochondrially encoded cytochrome c oxidase I [Source:MGI Symbol;Acc:MGI:102504]","protein_coding","chromosome",NA,1041.68667684497,1356.30784628343,0.340929513728362,10.8618010471445,6.61575465590548,0.0221149051274823,0.0468695204160699
"ENSMUSG00000053898","ENSMUSG00000053898","Ech1",2284,"enoyl coenzyme A hydratase 1, peroxisomal [Source:MGI Symbol;Acc:MGI:1858208]","protein_coding","chromosome","51798",7.42858953847335,5.82388044537279,-0.406177287380192,3.94545514990543,6.61349395892678,0.0221338072639965,0.0469026692310002
"ENSMUSG00000045427","ENSMUSG00000045427","Hnrnph2",4369,"heterogeneous nuclear ribonucleoprotein H2 [Source:MGI Symbol;Acc:MGI:1201779]","protein_coding","chromosome","56258",9.40967564631941,12.0471140149586,0.305778699574056,5.55698628965566,6.61119013180881,0.0221530893583567,0.0469366133105312
"ENSMUSG00000006705","ENSMUSG00000006705","Pknox1",6933,"Pbx/knotted 1 homeobox [Source:MGI Symbol;Acc:MGI:1201409]","protein_coding","chromosome","18771",1.67937208002777,2.49417929855815,0.514749077236361,3.87080183066483,6.6094304659592,0.0221678302078492,0.0469579829792425
"ENSMUSG00000027162","ENSMUSG00000027162","Lin7c",4521,"lin-7 homolog C (C. elegans) [Source:MGI Symbol;Acc:MGI:1330839]","protein_coding","chromosome","22343",13.3366720701646,11.4765932884,-0.26988579768,5.8226364447876,6.60840377324954,0.0221764361586374,0.0469579829792425
"ENSMUSG00000071632","ENSMUSG00000071632","2510002D24Rik",1486,"RIKEN cDNA 2510002D24 gene [Source:MGI Symbol;Acc:MGI:1919557]","protein_coding","chromosome","72307",5.37517899553177,3.60274782014432,-0.634527707232489,2.78959648470198,6.60825038983129,0.0221777221838595,0.0469579829792425
"ENSMUSG00000105720","ENSMUSG00000105720","Gm42440",2284,"predicted gene 42440 [Source:MGI Symbol;Acc:MGI:5662577]","TEC","chromosome",NA,1.27370113867047,0.525353524090454,-1.31288504861011,1.18639577593988,6.60818046306887,0.0221783085053624,0.0469579829792425
"ENSMUSG00000034640","ENSMUSG00000034640","Tiparp",4358,"TCDD-inducible poly(ADP-ribose) polymerase [Source:MGI Symbol;Acc:MGI:2159210]","protein_coding","chromosome","99929",9.42462781667321,11.9498343936896,0.289655760121174,5.54679888591378,6.60803829009607,0.0221795006520647,0.0469579829792425
"ENSMUSG00000020547","ENSMUSG00000020547","Bzw2",5413,"basic leucine zipper and W2 domains 2 [Source:MGI Symbol;Acc:MGI:1914162]","protein_coding","chromosome","66912",1.17626156830296,1.78597957935166,0.547321103461308,3.03130578225465,6.60688490494535,0.0221891747560665,0.0469715500944581
"ENSMUSG00000059995","ENSMUSG00000059995","Atxn7l3",4121,"ataxin 7-like 3 [Source:MGI Symbol;Acc:MGI:3036270]","protein_coding","chromosome","217218",7.11299564837151,9.42156581055911,0.348532724868282,5.09956269602219,6.60566394366977,0.0221994210088259,0.0469863242014619
"ENSMUSG00000039509","ENSMUSG00000039509","Nup133",7029,"nucleoporin 133 [Source:MGI Symbol;Acc:MGI:2442620]","protein_coding","chromosome","234865",3.23301476357726,2.65233444765416,-0.338128278589198,4.391389174825,6.60453506391545,0.0222088994149659,0.0469984803905354
"ENSMUSG00000026626","ENSMUSG00000026626","Ppp2r5a",9607,"protein phosphatase 2, regulatory subunit B', alpha [Source:MGI Symbol;Acc:MGI:2388479]","protein_coding","chromosome","226849",3.37512582764923,4.38770176991352,0.331224029581947,5.22918661028277,6.60420160601418,0.0222117001261625,0.0469984803905354
"ENSMUSG00000047126","ENSMUSG00000047126","Cltc",8499,"clathrin, heavy polypeptide (Hc) [Source:MGI Symbol;Acc:MGI:2388633]","protein_coding","chromosome","67300",47.8239028906348,58.5399164870098,0.241527540552875,8.82229470206829,6.60282347390364,0.0222232794095571,0.0470160642053912
"ENSMUSG00000017176","ENSMUSG00000017176","Nt5c3b",3420,"5'-nucleotidase, cytosolic IIIB [Source:MGI Symbol;Acc:MGI:1915356]","protein_coding","chromosome","68106",4.39692461015435,3.23874196800672,-0.497417712234242,3.73780464900944,6.60184094404713,0.0222315390684813,0.0470266208093688
"ENSMUSG00000007216","ENSMUSG00000007216","Zfp775",4244,"zinc finger protein 775 [Source:MGI Symbol;Acc:MGI:2683557]","protein_coding","chromosome","243372",1.37662046554785,0.850756141598468,-0.746331792993105,2.31159977332182,6.60024074635164,0.0222449988115676,0.0470481724864654
"ENSMUSG00000010608","ENSMUSG00000010608","Rbm25",17376,"RNA binding motif protein 25 [Source:MGI Symbol;Acc:MGI:1914289]","protein_coding","chromosome","67039",9.26027219770324,11.4136855058709,0.249245177339562,7.49020313931986,6.59971703025494,0.0222494060037321,0.0470505744957617
"ENSMUSG00000027168","ENSMUSG00000027168","Pax6",11694,"paired box 6 [Source:MGI Symbol;Acc:MGI:97490]","protein_coding","chromosome","18508",41.3801090065832,51.3441547252873,0.260999940499506,9.08396421666651,6.59913529404445,0.0222543026394545,0.047054010667544
"ENSMUSG00000070939","ENSMUSG00000070939","Tgfbrap1",10972,"transforming growth factor, beta receptor associated protein 1 [Source:MGI Symbol;Acc:MGI:2447427]","protein_coding","chromosome","73122",1.35931310805283,1.84536002385387,0.385003149655255,4.14952248379212,6.59458825377658,0.0222926195710166,0.0471280985845011
"ENSMUSG00000032458","ENSMUSG00000032458","Copb2",6351,"coatomer protein complex, subunit beta 2 (beta prime) [Source:MGI Symbol;Acc:MGI:1354962]","protein_coding","chromosome","50797",16.9887934868302,21.10045639687,0.257230879110822,6.92020387900338,6.59040644968349,0.022327926502505,0.0471958023161415
"ENSMUSG00000095123","ENSMUSG00000095123","Gm21781",4838,"predicted gene, 21781 [Source:MGI Symbol;Acc:MGI:5433945]","lncRNA","chromosome",NA,1.61364825121269,2.59873740641557,0.63982737619897,3.36698135966597,6.58999961092246,0.0223313649093684,0.0471961337437968
"ENSMUSG00000090935","ENSMUSG00000090935","Synj2bp",5866,"synaptojanin 2 binding protein [Source:MGI Symbol;Acc:MGI:1344347]","protein_coding","chromosome","24071",4.58554905073296,3.57736436914237,-0.40640162394324,4.60355632428926,6.58897104854408,0.022340060575029,0.0472075743740916
"ENSMUSG00000097431","ENSMUSG00000097431","Gm26782",4095,"predicted gene, 26782 [Source:MGI Symbol;Acc:MGI:5477276]","lncRNA","chromosome","102640338",2.33715629463522,3.5597001864951,0.553161041265351,3.60909835557722,6.58741627771425,0.0223532123879098,0.0472284267023534
"ENSMUSG00000020091","ENSMUSG00000020091","Eif4ebp2",5784,"eukaryotic translation initiation factor 4E binding protein 2 [Source:MGI Symbol;Acc:MGI:109198]","protein_coding","chromosome","13688",3.24416424805592,4.43909309992829,0.396164382361668,4.48820274904511,6.58531239330131,0.022371023499319,0.047259115741364
"ENSMUSG00000039599","ENSMUSG00000039599","Fam149b",9400,"family with sequence similarity 149, member B [Source:MGI Symbol;Acc:MGI:2145567]","protein_coding","chromosome","105428",2.58082896512515,2.11372310340319,-0.338288662303314,4.48193934978485,6.57352940159558,0.0224710819397345,0.0474635189392366
"ENSMUSG00000049038","ENSMUSG00000049038","Mterf2",1752,"mitochondrial transcription termination factor 2 [Source:MGI Symbol;Acc:MGI:1921488]","protein_coding","chromosome","74238",2.22025864165958,1.05438421053571,-1.10486754241228,1.63811460853123,6.57136567418153,0.0224895123487544,0.0474954723347704
"ENSMUSG00000112307","ENSMUSG00000112307","Gm48751",4274,"predicted gene, 48751 [Source:MGI Symbol;Acc:MGI:6098427]","TEC","chromosome",NA,1.66956955371742,0.670809821427528,-1.35586639067141,2.38734860063232,7.2867277107424,0.022504000844343,0.0475138676400792
"ENSMUSG00000007097","ENSMUSG00000007097","Atp1a2",7038,"ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:MGI Symbol;Acc:MGI:88106]","protein_coding","chromosome","98660",58.8649831266176,27.3531846521957,-1.16122155153323,8.25647212762679,10.7073344152485,0.0225048300906842,0.0475138676400792
"ENSMUSG00000035824","ENSMUSG00000035824","Tk2",3571,"thymidine kinase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1913266]","protein_coding","chromosome","57813",5.75075448948143,4.45677544689791,-0.428860708270854,4.21213467174547,6.56623695816146,0.022533268524349,0.0475669261584011
"ENSMUSG00000026883","ENSMUSG00000026883","Dab2ip",8366,"disabled 2 interacting protein [Source:MGI Symbol;Acc:MGI:1916851]","protein_coding","chromosome","69601",9.27986735567908,7.88938065126599,-0.293331423103318,6.17386671823,6.56458796100558,0.0225473581539431,0.0475896837349589
"ENSMUSG00000087412","ENSMUSG00000087412","Gm15501",849,"predicted pseudogene 15501 [Source:MGI Symbol;Acc:MGI:3704296]","transcribed_processed_pseudogene","chromosome","100040298",9.30520514222723,5.80261345380514,-0.746873169360677,2.73907003223596,6.56240385584193,0.0225660357234503,0.0476221167681088
"ENSMUSG00000021033","ENSMUSG00000021033","Gstz1",5088,"glutathione transferase zeta 1 (maleylacetoacetate isomerase) [Source:MGI Symbol;Acc:MGI:1341859]","protein_coding","chromosome","14874",3.80109731810626,3.05958330502097,-0.365840711904161,4.14876077540265,6.56201038957149,0.0225694023986059,0.047622233758326
"ENSMUSG00000106928","ENSMUSG00000106928","Gm43860",2705,"predicted gene 43860 [Source:MGI Symbol;Acc:MGI:5663997]","TEC","chromosome",NA,0.28236338324452,0.698170407784297,1.24394763965533,0.582519882263999,6.55823102504682,0.0226017701336013,0.0476834726780802
"ENSMUSG00000061244","ENSMUSG00000061244","Exoc5",17988,"exocyst complex component 5 [Source:MGI Symbol;Acc:MGI:2145645]","protein_coding","chromosome","105504",1.84909735368098,2.39251977549854,0.313107937594243,5.26028781200889,6.55784769772174,0.0226050560922786,0.0476834726780802
"ENSMUSG00000031891","ENSMUSG00000031891","Hsd11b2",1840,"hydroxysteroid 11-beta dehydrogenase 2 [Source:MGI Symbol;Acc:MGI:104720]","protein_coding","chromosome","15484",1.52044970681587,0.608694136408427,-1.39398333842302,1.11945567848122,6.55734206019027,0.0226093913688161,0.0476856125499197
"ENSMUSG00000045316","ENSMUSG00000045316","Fahd1",1473,"fumarylacetoacetate hydrolase domain containing 1 [Source:MGI Symbol;Acc:MGI:1915886]","protein_coding","chromosome","68636",3.34331686026304,1.95641942369567,-0.826841242110641,2.05621200494203,6.55653461222118,0.0226163163385513,0.0476856125499197
"ENSMUSG00000006457","ENSMUSG00000006457","Actn3",2901,"actinin alpha 3 [Source:MGI Symbol;Acc:MGI:99678]","protein_coding","chromosome","11474",0.812379317354879,0.331959942864803,-1.3325850243647,0.921034123497664,6.55622163248777,0.0226190012311545,0.0476856125499197
"ENSMUSG00000034543","ENSMUSG00000034543","Morc2a",6422,"microrchidia 2A [Source:MGI Symbol;Acc:MGI:1921772]","protein_coding","chromosome","74522",5.70145086420689,7.21524799252869,0.282582756064806,5.37935215825437,6.55618294792676,0.0226193331119143,0.0476856125499197
"ENSMUSG00000049940","ENSMUSG00000049940","Pgrmc2",3242,"progesterone receptor membrane component 2 [Source:MGI Symbol;Acc:MGI:1918054]","protein_coding","chromosome","70804",12.2648101339223,10.4491172974981,-0.284651952384018,5.21752636611065,6.55211360086584,0.0226542763312875,0.0477522793780708
"ENSMUSG00000045482","ENSMUSG00000045482","Trrap",20859,"transformation/transcription domain-associated protein [Source:MGI Symbol;Acc:MGI:2153272]","protein_coding","chromosome","100683",10.6838959891584,13.0127596961469,0.235613387051086,7.95152000287254,6.55134433509638,0.0226608890237982,0.047759218338257
"ENSMUSG00000033416","ENSMUSG00000033416","Gucd1",8206,"guanylyl cyclase domain containing 1 [Source:MGI Symbol;Acc:MGI:1916028]","protein_coding","chromosome","68778",1.28744952824141,1.82635653544703,0.45122134552438,3.69381870289689,6.55039320665047,0.0226690681332093,0.0477694561013651
"ENSMUSG00000032841","ENSMUSG00000032841","Prr5l",4967,"proline rich 5 like [Source:MGI Symbol;Acc:MGI:1919696]","protein_coding","chromosome","72446",0.123318348298532,0.359705417049998,1.51209178023782,0.449415686268884,6.54994470260813,0.0226729261790929,0.0477705866258006
"ENSMUSG00000085133","ENSMUSG00000085133","B930095G15Rik",4715,"RIKEN cDNA B930095G15 gene [Source:MGI Symbol;Acc:MGI:2443701]","lncRNA","chromosome","320268",4.78901821218821,3.32527279467949,-0.572222565358731,4.27959843734463,6.84772560782339,0.0227260705318951,0.0478755450988305
"ENSMUSG00000045503","ENSMUSG00000045503","Sys1",4958,"SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913710]","protein_coding","chromosome","66460",1.76474622908902,1.13759995506121,-0.689431300014067,2.89608804987819,6.54330842053645,0.0227301010712898,0.0478770230824971
"ENSMUSG00000058672","ENSMUSG00000058672","Tubb2a",1610,"tubulin, beta 2A class IIA [Source:MGI Symbol;Acc:MGI:107861]","protein_coding","chromosome","22151",18.8491241520043,24.4817840777092,0.329282028347869,5.13599673389298,6.54199184179891,0.0227414639905219,0.0478939427605338
"ENSMUSG00000019464","ENSMUSG00000019464","Ptger1",5459,"prostaglandin E receptor 1 (subtype EP1) [Source:MGI Symbol;Acc:MGI:97793]","protein_coding","chromosome","19216",0.626006135437406,0.335922628195637,-0.961805600002888,1.51667959458497,6.54137475792214,0.0227467920953317,0.0478981499143573
"ENSMUSG00000046185","ENSMUSG00000046185","Zfp84",4113,"zinc finger protein 84 [Source:MGI Symbol;Acc:MGI:107780]","protein_coding","chromosome","74352",6.22131220964193,4.98850233623599,-0.375201798525386,4.54365189951517,6.53867145270462,0.0227701504474314,0.0479403167522996
"ENSMUSG00000023175","ENSMUSG00000023175","Bsg",1814,"basigin [Source:MGI Symbol;Acc:MGI:88208]","protein_coding","chromosome","12215",463.935010516291,397.028335239229,-0.271782304488739,9.61548476182035,6.53791066011094,0.0227767292328374,0.047947148686573
"ENSMUSG00000062960","ENSMUSG00000062960","Kdr",9030,"kinase insert domain protein receptor [Source:MGI Symbol;Acc:MGI:96683]","protein_coding","chromosome","16542",0.429582818768148,0.902351379686343,1.01656655769683,2.62341250552784,6.84650178870094,0.0227945862156822,0.0479717612596229
"ENSMUSG00000039960","ENSMUSG00000039960","Rhou",3806,"ras homolog family member U [Source:MGI Symbol;Acc:MGI:1916831]","protein_coding","chromosome","69581",5.23334331761999,6.959209653842,0.352957129406171,4.54434406001038,6.53578845444259,0.0227950922297499,0.0479717612596229
"ENSMUSG00000027997","ENSMUSG00000027997","Casp6",5584,"caspase 6 [Source:MGI Symbol;Acc:MGI:1312921]","protein_coding","chromosome","12368",1.23831515346718,1.97544744556014,0.610236929889424,3.1880839332562,6.53340408045871,0.0228157442689684,0.0480081981091884
